issue,title,primary finding,validator comment,status,root cause (URL),size
validation-598,"There can be multiple ""Golden god"" (entropy = 999999) in a generation",validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,30
validation-453, `TraitForgeNft::_incrementGeneration()` fails while calling an onlyOwner function `initializeAlphaIndices()` in `EntropyGenerator.sol` ,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,30
validation-422,Devs may lost they rewards forever,,Intended design on the dev function,Unsatisfactory,,30
validation-241,Contracts can't be paused as the pause function is not overridden,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,30
validation-238,Use safeTransferFrom instead of transferFrom for ERC721 transfers,,Analyzer: [L-12] Unsafe ERC20 operation(s),Unsatisfactory,,30
findings-68,TraitForgeNFT minting will always fail because of `addUserAmount`,validation-1048,Inadequate control over AirDrop.sol ,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L297,30
validation-1373,Unsafe use of _transferFrom instead of _safeTransferFrom,,Analyzer: [L-12] Unsafe ERC20 operation(s),Unsatisfactory,,31
validation-1229,"In `EntropyGenerator`, `pseudoRandomValue` can not hold 13 six-digit numbers, which causes the last entropy slot be always less than `73664`",findings-209,Uneven distribution,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L181,31
validation-1155,Sending native ETH in `EntityForging` and `EntityTrading` to the forger/seller will causes wasting the buyer's gas as an attacker could use a gas wasting contract as the forger/seller,,Low QA frequently reported by bots in the past,Unsatisfactory,,31
validation-1126,Absence of Refund Mechanism for Excess Payment,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,31
validation-1122,"Usage of nonsafe ERC721 methods, could lead to loss of tokens",,Analyzer: [L-12] Unsafe ERC20 operation(s),Unsatisfactory,,31
validation-975,The same NFTs are produced within the same generation if the same parentId is forged.,validation-477,Known issue but undisclosed on readme,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L153-L179,31
validation-972,Forge of the same parentId NFTs results in multiple invocations of `nuke`  function and numerous repetitive withdrawals of funds from the `NukeFund.sol` contract.,,Commonly known issue using different addresses controlled by the same user,Unsatisfactory,,31
validation-664,[H-5] None of the contracts can be paused as no external function is implemented,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,31
validation-535,User can lose funds `EntityForging.sol:forgeWithListed()`.,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,31
validation-526,Multiple scenarios of rounding down issues,,remaining is there to capture dust,Unsatisfactory,,31
validation-480,Contracts can not be paused since they do not implement ```Pausable``` contract correctly,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,31
validation-424,EntityForging doesn't refund excess funds,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,31
validation-178,The receive() function in the NukeFund contract is vulnerable to a Denial of Service (DoS) attack,,Commonly known issue on spamming,Unsatisfactory,,31
validation-49,The Pausable feature is ineffective,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,31
findings-160,The protocol does not implement any pausing functionality.,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,31
validation-1385,Potential for Setting Entropy to 999999,,Insuuficient proof alleging the biased flaw,Unsatisfactory,,32
validation-1349,All the Nfts will have similar traits and a lot of duplicates in the later Generation Nfts killing the game dynamics,validation-477,Known issue but undisclosed on readme,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L153-L179,32
validation-1221,Incorrect Calculation of `Nuke Factor` in `EntropyGenerator` Contract,validation-170,Could round to 0 e.g. when entropy is 999999,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L152,32
validation-1196,`taxCut` variable can take 100% as `devShare`,,Owner is trusted,Unsatisfactory,,32
validation-1097,Incorrect Ether transfer recipient in `nuke` function allows operator to receive claimed funds,validation-40,Severe flaw if operator were involved,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L177,32
validation-1025, if the ´nukeFundAddress´ isn't set it leads to a value loss,,Low QA on address(0) check,Unsatisfactory,,32
validation-1016,Non-existent input validation on `setOneYearInDays` will break protocol invariants,,Low QA on input mistake by the owner,Unsatisfactory,,32
validation-896,Owner of a Forger token can prevent the execution of forgeWithListed ,,Commonly known issue using different addresses controlled by the same user,Unsatisfactory,,32
validation-852,There may not be golden god in each generation,validation-651,Possibly 0 golden gods in a generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L206-L216,32
validation-837,Incorrect comparison of `_tokenIds` with `maxTokensPerGen` causes mismanagement of generation token counts,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,32
validation-789,Front-Running on Nuking Leads to Matured NFT Guaranteed Nuke Funds Rewards Lost,findings-165,Missing slippage to protect against fron-running,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L153-L182,32
validation-703,`mintToken` could be Front-run to Get A Good Entropy,,Intended design for users to race grab,Unsatisfactory,,32
validation-586,_incrementGeneration() function will always revert,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,32
validation-581,Users can’t both sell and forge a nft together which is unfair.,,Intended design,Unsatisfactory,,32
validation-259,function writeEntropyBatch1/writeEntropyBatch2/writeEntropyBatch3 will be DOSed in contract   EntropyGenerator.,,Devoid of coded POC eliciting OOG,Unsatisfactory,,32
validation-97,Incorrect Usage of `taxCut` for Fee Calculation,validation-539,Wrong algebra applied,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L41,32
findings-31,NukeFund::nuke() doesn't check the amount received by the user,findings-165,Missing slippage to protect against fron-running,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L153-L182,32
findings-20,Handling fee can be 100%（2）,,Owner is trusted,Unsatisfactory,,32
validation-1442,listForForging doesn't update forging count,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,33
validation-1323,Wrong calculation of `nukeFactor` and `forgePotential` inside `deriveTokenParameters`,validation-170,Could round to 0 e.g. when entropy is 999999. This report has a second issue to be deduped to #295,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L152,33
validation-1288,`EntropyGenerator::writeEntropyBatch` functions are bad source of randomness,,Intended design for users to race grab,Unsatisfactory,,33
validation-1247,"`_mintInternal` only increments the generation if current one is full, but other next generations can also be full due to forging entities",validation-1045,Forging limitation on old parent generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L332,33
validation-1226,Raw call to `forgerOwner` in `EntityForging::forgeWithListed` and `EntityTrading::buyNFT` could cause issues,,Low QA frequently reported by bots in the past,Unsatisfactory,,33
validation-1041,`fetchListings` will fail due to gas limits,validation-291,DOS indeed when array has grown to a large size,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L48-L53,33
validation-994,It is possible for users who has claimed rewards and contribute it back to DevFund.sol to be unable to claim their portion of the funds,,claim() is nonReentrant,Unsatisfactory,,33
validation-971,"Potential missing “the Golden God” entropy, of “999999” value from a generation, due to storing that value in the last elements of the `entropySlots` array.",validation-651,Possibly 0 golden gods in a generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L206-L216,33
validation-907,Forger NFTs can be forged N+1 times in a year instead of N,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,33
validation-835,Pausing protocol is impossible.,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,33
validation-819,Incorrect comparison between forgingCount and forgePotential allows user to list one more time,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,33
validation-780,Unintended Global Minting Cap in TraitForgeNFT::mintWithBudget Contract halts mintWithBudget functionality when _tokenIds = maxTokensPerGen,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,33
validation-774,Unintended Overpayments in EntityForging resulting to players distrust,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,33
validation-683,The current generation can go over the maximum as no checks are enforced,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,33
validation-673,`pause/unpause` functionalities not implemented in many pausable contracts,validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,33
validation-661,Next minted NFT can be predicted,,Low QA on unneededly expensive VRF,Unsatisfactory,,33
